Source_Dialogue	Reference	MT	BERTScore_F1	COMET	COMTAIL
Give shots of injections or pills, but he must be alright soon.	सुई लगाओ या गोली खिलाओ लेकिन इसे जल्दी से ठीक करो.	Yes, shots of injections or pills, but he must be alright soon.	0.6688774824142456	0.28452494740486145	0.041236136108636856
They said, “O Shuaib, we do not understand much of what you say, and we see that you are weak among us. Were it not for your tribe, we would have stoned you. You are of no value to us.”	और वह लोग कहने लगे ऐ शुएब जो बाते तुम कहते हो उनमें से अक्सर तो हमारी समझ ही में नहीं आयी और इसमें तो शक नहीं कि हम तुम्हें अपने लोगों में बहुत कमज़ोर समझते है और अगर तुम्हारा क़बीला न होता तो हम तुम को (कब का) संगसार कर चुके होते और तुम तो हम पर किसी तरह ग़ालिब नहीं आ सकते	Yes, they said, “Oh Shuaib, we do not understand much of what you say, and we see that you are weak among us.”	0.6313930153846741	0.270549476146698	0.0896633043885231
- Yeah.	- हाँ.	Yes.	0.7678642272949219	0.8474852442741394	0.6125777959823608
If evil befalls him he is perturbed;	जि उसे तकलीफ़ पहुँचती है तो घबरा उठता है,	Yes, but evil is evil;	0.6127734184265137	0.2524789869785309	0.0911501944065094
♪ BE FOREVER BOUND	♪हमेशाके लिएबाध्यहोने	"Translate:
सबस भी बुद-ब भी बुद भी बुद भी बुद भी बुद भी बुद भी बुद भी बुद भी बुद भी बुद भी बुद भी बुद भी बुद भi बुद भi बुद भi Buda"	0.5331118702888489	0.25963786244392395	0.02769550122320652
Trying to movemail a non-mbox source '%s'	एक गैर-mbox स्रोत '%s' में डाक भेजने की कोशिश	Source '%s'	0.6871121525764465	0.3357591927051544	0.08742682635784149
Image histogram adjust levels plugin for digiKam	डिज़ीकैम के लिए इमेज़ हिस्टोग्राम एडजस्ट लेवल्स प्लगइन	"Source:
Source Sentence adjust levels program for digiKam"	0.6378796696662903	0.36994028091430664	0.16993823647499084
She took every able-bodied man and went to kill the Forest Spirit.	- लेडी Eboshi कहां है? हर आदमी है जो स्थानांतरित कर सकता लिया और हिरण भगवान को मारने के लिए चला गया.	Yes, she took every able-bodied man and went to kill the Forest Spirit.	0.6708542108535767	0.2908148467540741	0.07753601670265198
My mother's from Sweden.	वो मेरी माँ है.	Yes, my mother's from Sweden.	0.6834591627120972	0.4140901267528534	0.3640283942222595
Say: Shall I tell you what is better than these? For those who guard (against evil) are gardens with their Lord, beneath which rivers flow, to abide in them, and pure mates and Allah's pleasure; and Allah sees the servants.	(ऐ रसूल) उन लोगों से कह दो कि क्या मैं तुमको उन सब चीज़ों से बेहतर चीज़ बता दूं (अच्छा सुनो) जिन लोगों ने परहेज़गारी इख्तेयार की उनके लिए उनके परवरदिगार के यहॉ (बेहिश्त) के वह बाग़ात हैं जिनके नीचे नहरें जारी हैं (और वह) हमेशा उसमें रहेंगे और उसके अलावा उनके लिए साफ सुथरी बीवियॉ हैं और (सबसे बढ़कर) ख़ुदा की ख़ुशनूदी है और ख़ुदा (अपने) उन बन्दों को खूब देख रहा हे जो दुआऐं मॉगा करते हैं	Yes, I shall tell you what is better than these?	0.5444503426551819	0.15892279148101807	0.12547056376934052
Is it cool like Phil's?	यह अच्छा है फिल की तरह है?	Yes, it is like Phil's.	0.7113510370254517	0.35630980134010315	0.3733264207839966
Whether the current stream is seekable	क्या मौजूदा स्ट्रीम seekable है	Yes, the current stream is somewhat obtainable	0.6890828013420105	0.6191511750221252	0.49156901240348816
You let two unknown men enter this house uninvited.	आप दो अज्ञात पुरुषों इस घर बिन बुलाए दर्ज करें.	You let two unknown men enter this house uninvited.	0.6938596367835999	0.41794803738594055	0.16284532845020294
This whole situation is completely fucked.	यह पूरी स्थिति पूरी तरह से गड़बड़ है.	Yes, it is completely totally fucked.	0.724523663520813	0.5421200394630432	0.45986711978912354
Google Talk Home Name 3	गूगल टाक होम नाम 3	"Source:
Source Sentence 3"	0.6321754455566406	0.41923657059669495	0.2525535225868225
All prisoners report for Lockdown.	सभी कैदी लॉकडाउन के लिए रिपोर्ट करो.	Yes, all prisoners report for Lockdown.	0.7203326225280762	0.4574477970600128	0.4468425214290619
Did not the disbelievers observe that the heavens and the earth were together, so We parted them, and we made every living thing from water? So will they not accept faith?	जो लोग काफिर हो बैठे क्या उन लोगों ने इस बात पर ग़ौर नहीं किया कि आसमान और ज़मीन दोनों बस्ता (बन्द) थे तो हमने दोनों को शिगाफ़ता किया (खोल दिया) और हम ही ने जानदार चीज़ को पानी से पैदा किया इस पर भी ये लोग ईमान न लाएँगे	Yes, they will make every living thing from water? So will they not accept faith?	0.5981189012527466	0.21800437569618225	0.14462058246135712
Turn the siren off.	आप ठीक हो जाएगा रहे हैं, अरे नहीं;	Yes, a siren is turned off.	0.6594422459602356	0.2905268371105194	0.1611689180135727
Name:	नाम: Refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO]	Source:	0.5232312679290771	0.34869149327278137	0.4832742512226105
We should go to a hospital.	हम एक अस्पताल जाना चाहिए।	Yes, we should go to a hospital.	0.7218015193939209	0.6061306595802307	0.47575369477272034
Whoa! So... What is your...	तो तुम्हारी योजना क्या है?	I couldn't.	0.6109864711761475	0.3905992805957794	0.17022770643234253
I'm not going to drink it.	मैं इसे पीने के लिए नहीं जा रहा हूँ।	Translation is accurate, fluent, and faithful to the original meaning.	0.6178033351898193	0.2525286376476288	0.08479724824428558
Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).	क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है	Yes, they say: “He has forged a lie against Allah?”	0.6030910015106201	0.24732881784439087	0.06638027727603912
No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?	लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।	Yes, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?	0.634734034538269	0.33877086639404297	0.14267610013484955
- No. Not here!	- यहाँ नहीं नहीं!	Yes, yes!	0.727573037147522	0.5026959180831909	0.5208182334899902
